fipscode,state,county,year,v001_rawvalue,v009_rawvalue,v011_rawvalue,v036_rawvalue,v042_rawvalue,v049_rawvalue,v060_rawvalue,v070_rawvalue,v139_rawvalue,v143_rawvalue,county_ranked
47133,TN,Overton County,2018,10586.77266,0.238158733,0.378,5.180801122,4.97097633,0.132393973,0.147,0.356,0.148,0.346289894,1
47135,TN,Perry County,2018,12542.29613,0.242708059,0.323,5.24176953,5.119163543,0.124230942,0.147,0.335,0.157,0.346274989,1
47137,TN,Pickett County,2018,9134.413782,0.202709071,0.329,4.829184845,4.725575673,0.124155656,0.141,0.372,0.134,0.336430592,1
47139,TN,Polk County,2018,10835.45502,0.220343339,0.344,4.842023154,4.93576189,0.13935498,0.146,0.318,0.137,0.355337917,1
47141,TN,Putnam County,2018,9110.870027,0.223478632,0.293,4.76570461,4.836288658,0.155537437,0.121,0.265,0.159,0.332130022,1
47143,TN,Rhea County,2018,10561.41053,0.236262638,0.322,5.017093502,4.936055857,0.135207564,0.148,0.378,0.162,0.353461421,1
47145,TN,Roane County,2018,10837.79354,0.210757411,0.347,4.776864606,4.767141771,0.137453363,0.148,0.328,0.144,0.348244275,1
47147,TN,Robertson County,2018,8588.753845,0.193542541,0.352,4.235305429,4.401238838,0.154380983,0.137,0.331,0.112,0.348312946,1
47149,TN,Rutherford County,2018,6378.717077,0.20327396,0.361,4.085497259,4.16106532,0.175828493,0.109,0.288,0.126,0.37316113,1
47151,TN,Scott County,2018,13054.34183,0.245105581,0.314,5.284641953,5.019679336,0.138417744,0.132,0.38,0.18,0.348847783,1
47153,TN,Sequatchie County,2018,10204.24637,0.199032887,0.296,4.736827835,4.632292602,0.137310971,0.127,0.325,0.131,0.345712148,1
47155,TN,Sevier County,2018,8565.753641,0.209492789,0.342,4.782850986,4.69846434,0.13945034,0.131,0.397,0.13,0.346931543,1
47157,TN,Shelby County,2018,9629.245071,0.205183868,0.325,4.387654104,4.477914909,0.131418338,0.126,0.274,0.216,0.381276007,1
47159,TN,Smith County,2018,8771.170271,0.213479417,0.351,4.572716355,4.606036289,0.147540555,0.14,0.314,0.128,0.333019947,1
47161,TN,Stewart County,2018,9854.044144,0.213317401,0.333,4.615247311,4.581886632,0.14164757,0.144,0.348,0.143,0.35030466,1
47163,TN,Sullivan County,2018,8955.599574,0.215032141,0.319,4.625439719,4.814544184,0.117967514,0.151,0.309,0.136,0.349762961,1
47165,TN,Sumner County,2018,6941.927488,0.190767072,0.322,4.179058713,4.456211828,0.150582877,0.105,0.336,0.11,0.328401448,1
47167,TN,Tipton County,2018,9400.895146,0.202028882,0.346,4.538098228,4.549510101,0.149484293,0.134,0.352,0.151,0.368997885,1
47169,TN,Trousdale County,2018,10350.5822,0.207801248,0.322,4.518737925,4.544968297,0.152469408,0.129,0.309,0.148,0.351019506,1
47171,TN,Unicoi County,2018,9772.661834,0.223537412,0.346,4.897482992,4.90715109,0.128755458,0.147,0.296,0.153,0.347934442,1
47173,TN,Union County,2018,10897.00203,0.23498382,0.323,5.014095218,4.901354025,0.137141989,0.135,0.34,0.144,0.350022784,1
47175,TN,Van Buren County,2018,12221.32148,0.216650651,0.342,4.804831783,4.789959961,0.132212359,0.138,0.34,0.135,0.343593155,1
47177,TN,Warren County,2018,10539.67609,0.232875286,0.341,4.968411642,4.822693093,0.131935106,0.165,0.281,0.135,0.34211519,1
47179,TN,Washington County,2018,8564.045336,0.211212118,0.289,4.69881055,4.721596899,0.135504298,0.127,0.321,0.143,0.382150201,1
47181,TN,Wayne County,2018,9467.882358,0.250175336,0.33,5.110829627,4.766439437,0.140906515,0.129,0.37,0.152,0.376635132,1
47183,TN,Weakley County,2018,8150.595762,0.206821421,0.336,4.822126198,4.777504795,0.139796666,0.122,0.358,0.16,0.347098429,1
47185,TN,White County,2018,11624.96668,0.20914768,0.323,4.81156769,4.744663568,0.129568698,0.15,0.355,0.138,0.340943369,1
47187,TN,Williamson County,2018,3798.059879,0.151783967,0.239,3.492446628,3.84333187,0.171657333,0.092,0.208,0.076,0.325983959,1
47189,TN,Wilson County,2018,6738.620429,0.187040524,0.336,3.794901736,4.049936436,0.165570142,0.119,0.288,0.106,0.332626267,1
48001,TX,Anderson County,2018,10118.88261,0.184657747,0.33,3.926130264,3.642847045,0.185616016,0.114,0.265,0.202,0.35247322,1
48003,TX,Andrews County,2018,8133.116006,0.133378484,0.288,3.30281067,3.198056914,0.211030989,0.096,0.268,0.082,0.3174921,1
48005,TX,Angelina County,2018,8802.202512,0.182821385,0.396,4.223947261,4.070545643,0.181640632,0.129,0.327,0.201,0.347990785,1
48007,TX,Aransas County,2018,11303.97773,0.156591761,0.3,3.859043956,3.743100219,0.161390977,0.138,0.278,0.165,0.302958335,1
48009,TX,Archer County,2018,7522.065648,0.14030731,0.274,3.194982403,3.405328592,0.198423136,0.107,0.248,0.16,0.289768155,1
48011,TX,Armstrong County,2018,10820.15388,0.125599021,0.292,2.960202451,3.277977079,0.200673843,0.111,0.264,0.145,0.286841004,1
48013,TX,Atascosa County,2018,8907.9182,0.143479554,0.298,3.950303501,3.545030634,0.179077327,0.118,0.333,0.081,0.330316328,1
48015,TX,Austin County,2018,7121.211248,0.144604048,0.286,3.428931692,3.567402315,0.183299459,0.1,0.263,0.153,0.301486164,1
48017,TX,Bailey County,2018,6889.004249,0.175242866,0.282,4.516391526,3.968838134,0.156107594,0.099,0.277,0.099,0.333594456,1
48019,TX,Bandera County,2018,5787.924364,0.136799156,0.282,3.484778173,3.61001421,0.170280425,0.115,0.251,0.149,0.299147402,1
48021,TX,Bastrop County,2018,7860.99187,0.165509416,0.336,3.727967161,3.786642714,0.201097803,0.098,0.211,0.132,0.328559158,1
48023,TX,Baylor County,2018,10742.0214,0.149113622,0.282,3.682539125,3.731400898,0.168412339,0.122,0.286,0.169,0.29983313,1
48025,TX,Bee County,2018,7783.505071,0.165650253,0.296,3.914521656,3.469486816,0.195351298,0.09,0.277,0.135,0.341336037,1
48027,TX,Bell County,2018,7206.845489,0.170543515,0.293,3.823562838,3.632631159,0.195170477,0.099,0.258,0.202,0.362844751,1
48029,TX,Bexar County,2018,6875.872453,0.136618902,0.272,4.264236555,3.789843867,0.190175511,0.092,0.218,0.111,0.33839587,1
48031,TX,Blanco County,2018,7953.296623,0.142446675,0.306,3.360158251,3.50716205,0.181313218,0.117,0.285,0.138,0.28923346,1
48035,TX,Bosque County,2018,8273.941429,0.150219156,0.283,3.710863879,3.659584194,0.168776149,0.109,0.279,0.165,0.293872623,1
48037,TX,Bowie County,2018,9675.721168,0.181627106,0.351,3.886733797,3.767538092,0.174976155,0.132,0.328,0.235,0.358754444,1
48039,TX,Brazoria County,2018,6368.726388,0.137009712,0.309,3.311844687,3.242261063,0.194147681,0.102,0.233,0.148,0.312304791,1
48041,TX,Brazos County,2018,5527.319016,0.151871296,0.287,3.84498986,3.705889674,0.200589879,0.081,0.205,0.22,0.336893833,1
48043,TX,Brewster County,2018,5329.523536,0.150945388,0.293,3.85725601,3.565591581,0.165393916,0.107,0.305,0.129,0.299605606,1
48045,TX,Briscoe County,2018,7412.356463,0.155457764,0.268,3.913440821,3.800704054,0.159921354,0.114,0.26,0.148,0.304747393,1
48047,TX,Brooks County,2018,11479.28432,0.187553888,0.281,5.241110271,4.168347821,0.134193211,0.108,0.262,0.113,0.356012572,1
48049,TX,Brown County,2018,10355.54738,0.176256022,0.295,3.873110543,3.733653711,0.176574172,0.112,0.286,0.176,0.337604919,1
48051,TX,Burleson County,2018,8790.818791,0.142995929,0.311,3.426894592,3.485770873,0.179671627,0.122,0.295,0.171,0.304358109,1
48053,TX,Burnet County,2018,7240.97348,0.142627709,0.295,3.502593383,3.555398789,0.184592752,0.113,0.279,0.159,0.299653786,1
48055,TX,Caldwell County,2018,7364.125875,0.162173763,0.266,4.051879775,3.692500011,0.177983422,0.105,0.291,0.13,0.336932879,1
48057,TX,Calhoun County,2018,7597.446994,0.145840962,0.302,3.65716912,3.5251637,0.174218522,0.117,0.25,0.119,0.326195083,1
48059,TX,Callahan County,2018,9221.74944,0.158243745,0.28,3.609836817,3.751055195,0.179734374,0.108,0.292,0.186,0.291473922,1
48061,TX,Cameron County,2018,6198.834898,0.173154958,0.307,4.849600644,4.030295522,0.145777193,0.088,0.258,0.094,0.344872585,1
48063,TX,Camp County,2018,9282.879799,0.168820013,0.342,3.997802484,3.853001255,0.166432169,0.122,0.278,0.203,0.327667661,1
48065,TX,Carson County,2018,6852.602485,0.134335219,0.302,3.06915207,3.325366229,0.210870061,0.117,0.279,0.138,0.288323846,1
48067,TX,Cass County,2018,10039.49068,0.162886451,0.328,3.735818535,3.73014074,0.174057123,0.145,0.287,0.234,0.323601476,1
48069,TX,Castro County,2018,7011.994496,0.163326358,0.285,4.200825142,3.766885077,0.161681804,0.104,0.254,0.085,0.328041124,1
48071,TX,Chambers County,2018,8251.106063,0.151566296,0.273,3.405521372,3.467555214,0.208641214,0.094,0.308,0.151,0.319789259,1
48073,TX,Cherokee County,2018,8990.864997,0.175332777,0.308,4.023727619,3.885278972,0.163380132,0.117,0.335,0.199,0.343045953,1
48075,TX,Childress County,2018,7977.705834,0.174735948,0.28,3.899310691,3.655510673,0.20086408,0.092,0.27,0.188,0.323983238,1
48077,TX,Clay County,2018,7418.063422,0.148800023,0.287,3.495830003,3.565381424,0.191350925,0.116,0.282,0.172,0.305554556,1
48079,TX,Cochran County,2018,9592.812126,0.173611742,0.271,4.443436399,3.942275318,0.158125303,0.111,0.25,0.107,0.337452339,1
48081,TX,Coke County,2018,8199.546666,0.146621052,0.273,3.660957596,3.628000756,0.164968071,0.127,0.306,0.154,0.289853871,1
48083,TX,Coleman County,2018,9037.041911,0.159280491,0.284,3.834918883,3.748971811,0.165551446,0.12,0.278,0.2,0.299820882,1
48085,TX,Collin County,2018,4038.435047,0.121101458,0.262,2.910349162,3.256196095,0.189028029,0.084,0.195,0.16,0.322596627,1
48087,TX,Collingsworth County,2018,9496.365778,0.173131237,0.276,4.186692966,3.946325027,0.164789301,0.114,0.258,0.153,0.320915042,1
48089,TX,Colorado County,2018,8671.347312,0.146372869,0.279,3.682870144,3.537623726,0.170200757,0.116,0.253,0.151,0.308847437,1
48091,TX,Comal County,2018,6240.369923,0.127754549,0.275,3.276645793,3.398570064,0.194271607,0.086,0.203,0.126,0.302966592,1
48093,TX,Comanche County,2018,9229.977179,0.156328466,0.293,3.947778645,3.816825737,0.165784386,0.123,0.287,0.165,0.297211243,1
48095,TX,Concho County,2018,4391.970841,0.152327876,0.296,3.632936171,3.136132171,0.201863941,0.091,0.278,0.072,0.326622973,1
48097,TX,Cooke County,2018,8471.861288,0.148503876,0.302,3.43718052,3.516379551,0.192063238,0.107,0.27,0.167,0.303901338,1
48099,TX,Coryell County,2018,7248.969015,0.167593895,0.313,3.734064826,3.640442056,0.208750889,0.101,0.272,0.201,0.326995274,1
48101,TX,Cottle County,2018,9622.36258,0.162330504,0.276,4.035906077,3.893685498,0.151912812,0.125,0.281,0.193,0.31533071,1
48103,TX,Crane County,2018,9936.198246,0.128470758,0.308,3.393015059,3.220498853,0.196791538,0.095,0.255,0.085,0.309412841,1
48105,TX,Crockett County,2018,6191.864164,0.13569806,0.283,3.681088899,3.404135948,0.172495788,0.102,0.268,0.091,0.311414389,1
48107,TX,Crosby County,2018,10109.02317,0.161333017,0.278,4.139999562,3.767665354,0.157693826,0.104,0.263,0.126,0.323544197,1
48109,TX,Culberson County,2018,8012.141576,0.17542155,0.288,4.794999721,4.02527514,0.141349313,0.11,0.266,0.085,0.33193672,1
48111,TX,Dallam County,2018,8485.639673,0.162495838,0.32,3.908876213,3.606157578,0.196345862,0.085,0.245,0.128,0.318461468,1
48113,TX,Dallas County,2018,6827.080705,0.145663498,0.287,3.450140151,3.528078113,0.17384757,0.087,0.254,0.182,0.328110438,1
48115,TX,Dawson County,2018,9775.896496,0.158956527,0.302,3.965460473,3.561111491,0.184962366,0.095,0.274,0.108,0.326268541,1
48117,TX,Deaf Smith County,2018,7657.349026,0.149895168,0.301,4.040650046,3.616902217,0.175413372,0.092,0.251,0.078,0.32523754,1
48119,TX,Delta County,2018,10840.75188,0.167021102,0.291,3.908192819,3.892787906,0.170046197,0.127,0.297,0.212,0.308480866,1
48121,TX,Denton County,2018,4233.149381,0.142564359,0.223,2.962482341,3.121017073,0.212241881,0.09,0.203,0.159,0.293192817,1
48123,TX,DeWitt County,2018,8361.69737,0.153296625,0.307,3.769208915,3.580299858,0.173151227,0.12,0.299,0.141,0.315707137,1
48125,TX,Dickens County,2018,5494.708082,0.163934451,0.273,3.909983997,3.624280289,0.174593954,0.103,0.274,0.168,0.314533022,1
48127,TX,Dimmit County,2018,9258.782549,0.160913472,0.31,4.52094936,3.881045048,0.150418614,0.096,0.275,0.049,0.3340961,1
48129,TX,Donley County,2018,9098.769015,0.146585496,0.286,3.555220611,3.60766484,0.183161161,0.117,0.271,0.192,0.295252799,1
48131,TX,Duval County,2018,14760.53598,0.165243805,0.277,4.66366559,3.839712948,0.146082774,0.107,0.267,0.074,0.335885162,1
48133,TX,Eastland County,2018,10291.15405,0.161717468,0.311,3.835617789,3.756324187,0.175922625,0.118,0.298,0.187,0.294311817,1
48135,TX,Ector County,2018,9290.292892,0.148428309,0.318,3.58006123,3.372244353,0.195273205,0.087,0.318,0.097,0.314714348,1
48137,TX,Edwards County,2018,8348.935016,0.128408708,0.291,3.611561524,3.381216575,0.159697897,0.127,0.265,0.076,0.294693575,1
48139,TX,Ellis County,2018,6536.157561,0.129762174,0.326,3.408360869,3.417217574,0.177861051,0.107,0.261,0.153,0.336129839,1
48141,TX,El Paso County,2018,5860.402998,0.153911184,0.271,4.567066404,3.969468163,0.184274088,0.097,0.226,0.081,0.364377951,1
48143,TX,Erath County,2018,6884.836588,0.173209681,0.267,4.031431066,3.926417443,0.205579496,0.085,0.228,0.196,0.307091455,1
48145,TX,Falls County,2018,7479.535085,0.183219099,0.306,4.234660305,4.022263667,0.161353913,0.125,0.323,0.204,0.347343133,1
48147,TX,Fannin County,2018,8969.478584,0.162086232,0.292,3.693749542,3.724539975,0.187172771,0.107,0.285,0.191,0.316612615,1
48149,TX,Fayette County,2018,6516.037431,0.134244761,0.27,3.455721404,3.482571601,0.172065308,0.12,0.249,0.154,0.295103536,1
48151,TX,Fisher County,2018,7664.742697,0.144057214,0.278,3.70284913,3.58707214,0.170009551,0.124,0.254,0.15,0.306075547,1
48153,TX,Floyd County,2018,7350.533777,0.166735294,0.281,4.446162308,3.98940486,0.154226455,0.118,0.247,0.125,0.326563476,1
48155,TX,Foard County,2018,12476.3251,0.133136092,0.274,3.375199691,3.467356606,0.172427593,0.119,0.282,0.164,0.296618312,1
48157,TX,Fort Bend County,2018,4325.776727,0.123252882,0.246,2.857600552,2.982954932,0.182776445,0.085,0.216,0.148,0.324878632,1
48159,TX,Franklin County,2018,9001.748044,0.159560153,0.286,3.728876214,3.763407111,0.173708156,0.118,0.326,0.188,0.304970571,1
48161,TX,Freestone County,2018,8384.06861,0.163043389,0.311,3.672706017,3.638716314,0.180002984,0.121,0.303,0.194,0.317751478,1
48163,TX,Frio County,2018,9129.854517,0.170473304,0.282,4.376098477,3.64406091,0.177132049,0.088,0.239,0.07,0.344103029,1
48165,TX,Gaines County,2018,8023.841565,0.155652007,0.328,3.605763002,3.46606453,0.208365348,0.091,0.289,0.106,0.325460134,1
48167,TX,Galveston County,2018,7660.395893,0.150477238,0.297,3.736421654,3.525514678,0.187849424,0.102,0.239,0.174,0.346949401,1
48169,TX,Garza County,2018,9522.12088,0.158110067,0.276,3.62580441,3.335864688,0.215738508,0.088,0.264,0.089,0.319435244,1
48171,TX,Gillespie County,2018,5927.720423,0.131898636,0.256,3.464865718,3.531353674,0.163641561,0.13,0.257,0.138,0.292450817,1
48175,TX,Goliad County,2018,6280.490658,0.143350444,0.294,3.651753906,3.567999742,0.170753211,0.122,0.274,0.133,0.302862766,1
48177,TX,Gonzales County,2018,8322.85921,0.154411645,0.297,3.972954904,3.706141405,0.170914213,0.119,0.296,0.125,0.327744774,1
48179,TX,Gray County,2018,9328.988355,0.165997579,0.303,3.748675276,3.660643596,0.18990097,0.114,0.265,0.158,0.322108863,1
48181,TX,Grayson County,2018,8985.993892,0.164199264,0.291,3.62252529,3.635355456,0.184741283,0.108,0.271,0.19,0.314154514,1
48183,TX,Gregg County,2018,10102.56034,0.162346092,0.349,3.778474624,3.848669117,0.190140758,0.107,0.298,0.213,0.333255691,1
48185,TX,Grimes County,2018,8912.424402,0.17059186,0.301,3.998473284,3.772678247,0.176525648,0.121,0.308,0.186,0.322986783,1
48187,TX,Guadalupe County,2018,5738.600765,0.142249369,0.323,3.43812773,3.447926589,0.213798321,0.109,0.252,0.115,0.309811259,1
48189,TX,Hale County,2018,7573.543343,0.167074182,0.305,4.234468792,3.711714327,0.173729366,0.106,0.277,0.136,0.317946884,1
48191,TX,Hall County,2018,7877.934843,0.191874431,0.298,4.807921341,4.41899608,0.140013501,0.13,0.292,0.186,0.331365034,1
48193,TX,Hamilton County,2018,12408.98233,0.143363094,0.3,3.577396405,3.631920944,0.17345734,0.118,0.267,0.18,0.289373247,1
48195,TX,Hansford County,2018,9482.537456,0.163516905,0.293,4.018269434,3.755208072,0.174176197,0.097,0.287,0.107,0.316136084,1
48197,TX,Hardeman County,2018,12404.72606,0.169663141,0.301,3.982505397,3.814340169,0.169483161,0.117,0.261,0.176,0.324221958,1
48199,TX,Hardin County,2018,8759.736471,0.15064029,0.305,3.277377235,3.483940236,0.202412319,0.102,0.314,0.188,0.302252395,1
48201,TX,Harris County,2018,6564.949069,0.128551041,0.274,3.603607657,3.646364298,0.180940706,0.094,0.235,0.166,0.339241948,1
48203,TX,Harrison County,2018,8737.926439,0.163378247,0.338,3.747814363,3.611280392,0.190629427,0.126,0.327,0.211,0.337828736,1
48205,TX,Hartley County,2018,4981.274988,0.132045704,0.277,3.036392082,3.109081299,0.219014951,0.098,0.262,0.134,0.30356391,1
48207,TX,Haskell County,2018,9301.517736,0.156839248,0.283,3.849959499,3.637560377,0.177129797,0.109,0.279,0.162,0.309419019,1
48209,TX,Hays County,2018,4885.329609,0.150965912,0.258,3.534799901,3.725898408,0.22165303,0.086,0.181,0.139,0.298416583,1
48211,TX,Hemphill County,2018,6077.034884,0.147200219,0.276,3.504179529,3.49994698,0.194457887,0.099,0.27,0.121,0.306120585,1
48213,TX,Henderson County,2018,10321.58048,0.171664872,0.317,3.978474407,3.847400619,0.169924671,0.112,0.348,0.196,0.325707001,1
48215,TX,Hidalgo County,2018,5685.709726,0.151249942,0.335,4.413168884,3.887782409,0.144587609,0.103,0.252,0.092,0.333101696,1
48217,TX,Hill County,2018,8463.500314,0.167355879,0.288,3.883130805,3.748964918,0.178008701,0.114,0.302,0.186,0.305846282,1
48219,TX,Hockley County,2018,9253.790826,0.149590716,0.304,3.843779432,3.603619464,0.183902132,0.092,0.288,0.118,0.32432869,1
48221,TX,Hood County,2018,8156.000569,0.135221196,0.27,3.205381655,3.481171636,0.186533555,0.121,0.297,0.166,0.295865412,1
48223,TX,Hopkins County,2018,8368.549429,0.168019001,0.324,3.854986256,3.745733382,0.178850125,0.117,0.308,0.19,0.319539589,1
48225,TX,Houston County,2018,8950.368892,0.181329496,0.284,4.103990033,3.841778369,0.161277394,0.114,0.287,0.241,0.336600345,1
48227,TX,Howard County,2018,9900.666336,0.156364345,0.347,3.767978839,3.54106939,0.198310968,0.104,0.252,0.138,0.345421709,1
48229,TX,Hudspeth County,2018,4815.229128,0.195264522,0.28,5.13187738,4.17754362,0.147448161,0.11,0.262,0.108,0.341316496,1
48231,TX,Hunt County,2018,9092.778174,0.164142807,0.296,3.815602979,3.736747827,0.187003376,0.111,0.26,0.196,0.316476881,1
48233,TX,Hutchinson County,2018,10488.59735,0.161415367,0.299,3.662036628,3.710537922,0.191639094,0.111,0.318,0.159,0.307509692,1
48235,TX,Irion County,2018,6475.539441,0.129850433,0.285,3.291797079,3.354696897,0.189361671,0.109,0.257,0.134,0.291070314,1
48237,TX,Jack County,2018,8783.189089,0.169927002,0.286,3.669716642,3.568096612,0.197449115,0.098,0.241,0.174,0.320739218,1
48239,TX,Jackson County,2018,8996.376979,0.14256361,0.336,3.498215689,3.46750431,0.184320392,0.117,0.292,0.137,0.311981739,1
48241,TX,Jasper County,2018,9853.49159,0.172000997,0.297,3.743289422,3.72617516,0.185302746,0.128,0.26,0.225,0.320484744,1
48243,TX,Jeff Davis County,2018,2907.740408,0.145763284,0.268,3.92234883,3.742019584,0.1443529,0.126,0.28,0.095,0.300392395,1
48245,TX,Jefferson County,2018,9195.496819,0.171493392,0.343,3.698448197,3.650498927,0.168064611,0.124,0.325,0.239,0.351947838,1
48247,TX,Jim Hogg County,2018,10339.30533,0.155622153,0.284,4.484197229,3.751623539,0.146986098,0.109,0.241,0.039,0.331824119,1
48249,TX,Jim Wells County,2018,10205.83159,0.154643554,0.293,4.216048754,3.684882973,0.16161124,0.095,0.259,0.086,0.326481213,1
48251,TX,Johnson County,2018,7429.331518,0.156014187,0.305,3.392306762,3.481455509,0.196239889,0.106,0.237,0.156,0.299579546,1
48253,TX,Jones County,2018,9268.72321,0.173874735,0.294,3.699766031,3.362751538,0.205477191,0.1,0.257,0.178,0.338411955,1
48255,TX,Karnes County,2018,8841.983893,0.169532786,0.313,4.064909683,3.575138704,0.185452982,0.095,0.277,0.131,0.338575149,1
48257,TX,Kaufman County,2018,7891.966888,0.161233676,0.29,3.486113346,3.502325408,0.20079975,0.094,0.276,0.165,0.316514566,1
48259,TX,Kendall County,2018,5448.207529,0.122098127,0.266,3.068926729,3.186801551,0.198570738,0.095,0.228,0.132,0.298398544,1
